id,y_true,y_pred
property_2187866700_prodej_byt_1_kk_praha-vinohrady-na-folimance,4750000.0,5350806.451240519
property_1322627660_prodej_byt_3_kk_praha-praha-9-,10335864.0,9843999.941138495
property_759587404_prodej_byt_2_kk_praha-sobin-zeleticka,6950000.0,7597931.296214792
property_644100684_prodej_byt_2_kk_praha-michle-magistru,8398000.0,8745388.715032222
property_2379280972_prodej_byt_3_kk_praha-zizkov-jana-zelivskeho,14181731.0,12272875.644959819
property_2833474124_prodej_byt_3_1_praha-branik-vavrenova,7500000.0,8594384.53111849
property_4000314700_prodej_byt_3_kk_praha-cerny-most-arnosta-valenty,8929386.0,9450713.688871048
property_129589836_prodej_byt_2_1_praha-brevnov-santrochova,6990000.0,7324541.7784952065
property_269009484_prodej_byt_4_kk_praha-pitkovice-majovkova,12990000.0,12438714.814596906
property_2628280908_prodej_byt_2_kk_praha-holesovice-u-papirny,10891130.0,10213886.581570296
property_450896460_prodej_byt_1_kk_praha-bohnice-lodzska,5965650.0,5829554.729158582
property_1924932172_prodej_byt_1_kk_praha-veleslavin-sumberova,7210000.0,6062013.863256691
property_2740897100_prodej_byt_2_kk_praha-kamyk-hodkovicka,8048226.0,7811954.080000843
property_1565413964_prodej_byt_2_kk_praha-chodov-ceneticka,5772000.0,5956047.607610839
property_1972703820_prodej_byt_3_1_praha-praha-zlicin-na-radosti,7990000.0,8204221.442980302
property_1406886476_prodej_byt_1_kk_praha-vysocany-podebradska,4851979.0,4636975.907925274
property_2081841740_prodej_byt_4_1_praha-praha-hornomecholupska,9000000.0,12291229.35473805
property_3167621708_prodej_byt_1_kk_praha-uhrineves-douchova,4490764.0,4640557.068035219
property_4117217868_prodej_byt_3_kk_praha-stodulky-radounova,11950000.0,12234509.387084126
property_1612239436_prodej_byt_3_kk_praha-uhrineves-,9090000.0,10718561.95596806
property_2393010764_prodej_byt_3_kk_praha-vrsovice-,9000000.0,11940963.761573737
property_4236628556_prodej_byt_3_kk_praha-modrany-rilska,7199000.0,8407935.380974486
property_1612018252_prodej_byt_4_kk_praha-strasnice-prubezna,9990000.0,10895391.129613958
property_4167258700_prodej_byt_2_kk_praha-hodkovicky-u-zatisi,7995000.0,7213617.16117284
property_1260483148_prodej_byt_2_kk_praha-zizkov-stitneho,7350000.0,8152756.092002762
property_2745774668_prodej_byt_3_kk_praha-hostivar-na-pliskave,14490000.0,12987597.05575028
property_3756225100_prodej_byt_3_kk_praha-hlubocepy-voskovcova,13250000.0,13235202.193808699
property_442364492_prodej_byt_2_kk_praha-dolni-pocernice-cernodolska,8117131.0,7737674.3570244685
property_2458378828_prodej_byt_5_kk_praha-hostivar-miranova,13990000.0,13158258.030217716
property_264839756_prodej_byt_4_1_praha-zabehlice-hyacintova,13600000.0,13643679.25236094
property_2710262348_prodej_byt_2_kk_praha-hostivar-strasnicka,7338800.0,6300902.261831807
property_3681342028_prodej_byt_4_kk_praha-cakovice-marie-podvalove,11544326.0,10922312.288828231
property_3262235212_prodej_byt_2_kk_praha-velka-chuchle-na-hvezdarne,10450000.0,9868153.187777784
property_861172300_prodej_byt_3_1_praha-chodov-na-sadce,7550000.0,7748376.375770117
property_1820852812_prodej_byt_2_kk_praha-dolni-chabry-kobyliska,6650000.0,6814142.334511731
property_2704540236_prodej_byt_2_kk_praha-nove-mesto-ke-karlovu,9990000.0,10585855.671998087
property_2037871180_prodej_byt_1_1_praha-zizkov-jicinska,7800000.0,7586124.925351143
property_3368702540_prodej_byt_2_kk_praha-stodulky-narozni,8400000.0,7783993.614591531
property_2653901388_prodej_byt_1_kk_praha-nove-mesto-vysehradska,8666686.0,9221888.655720484
property_307966540_prodej_byt_2_kk_praha-holesovice-tovarni,6710000.0,8605843.173709339
property_865739340_prodej_byt_3_kk_praha-chodov-komarkova,12964917.0,12982627.90245182
property_1869701708_prodej_byt_4_kk_praha-stodulky-janskeho,8980000.0,9822697.069291597
property_4186481996_prodej_byt_3_kk_praha-stodulky-habova,13065744.0,12793054.279375255
property_456172108_prodej_byt_1_kk_praha-nove-mesto-klimentska,7199000.0,7200386.341910153
property_3687060044_prodej_byt_1_kk_praha-stodulky-karla-kryla,8000000.0,8356925.4079474015
property_856257100_prodej_byt_3_1_praha-vokovice-kamerunska,8894985.0,8547948.488861354
property_3303539276_prodej_byt_2_1_praha-krc-antala-staska,6699000.0,6584719.788563314
property_2622797132_prodej_byt_2_kk_praha-stodulky-habova,8323060.0,8652950.18420988
property_1677861452_prodej_byt_2_kk_praha-holesovice-bubenska,10200000.0,10811724.625345875
property_3096076876_prodej_byt_1_kk_praha-zabehlice-jablonova,4490000.0,4233360.343542601
property_2088260172_prodej_byt_2_kk_praha-hostivar-rychtare-petrika,8790000.0,8924005.155670503
property_3543880268_prodej_byt_3_1_praha-modrany-urbankova,7950000.0,8843616.567928392
property_3417047628_prodej_byt_2_kk_praha-haje-,7450000.0,6268272.535169224
property_840565324_prodej_byt_2_kk_praha-smichov-na-plzence,7081000.0,8280729.858188339
property_4056678988_prodej_byt_4_1_praha-nove-mesto-sokolska,13800000.0,14247483.373440238
property_3532825932_prodej_byt_3_kk_praha-stodulky-habova,12378908.0,12344696.808719354
property_2502644300_prodej_byt_1_1_praha-letnany-kostomlatska,8490000.0,8214196.782982859
property_2154979916_prodej_byt_1_kk_praha-smichov-jindricha-plachty,4300000.0,4010252.566416718
property_107045452_prodej_byt_2_1_praha-bubenec-terronska,9700000.0,11111242.536570165
property_1260810828_prodej_byt_2_1_praha-strasnice-vesinova,8990000.0,7859561.371148698
property_2617053772_prodej_byt_4_kk_praha-chodov-leopoldova,13000000.0,12606840.725932049
